timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,Energy_consumption,Outside_temperature_average,Inside_temperature,CO2_concentration,avg_pressure_difference,Outside_humidity,Solar_irradiance
2021-10-03 13:00:00+00:00,68.31934259,57.92499302,28.62796584,2.099999905,24.7037212,2.554708761,0,9,13.3,,,,61,127.2
2021-10-03 14:00:00+00:00,68.1159953,58.02295875,29.36130953,2.099999905,25.29470257,2.019284771,0,8,14.1,,,,66,97.2
2021-10-03 15:00:00+00:00,68.38066812,57.9937239,30.36764392,2.099999905,24.99757408,4.591417316,0,8,14.3,,,,72,42.2
2021-10-03 16:00:00+00:00,69.26761356,57.97497724,31.55927232,2.099999905,25.84236475,4.551216004,0,10,13.7,,,,76,-0.9
2021-10-03 17:00:00+00:00,70.14461912,58.02297707,32.17298511,2.099999905,26.23878437,5.327381198,0,10,12.8,,,,79,-2.3
2021-10-03 18:00:00+00:00,70.63199424,57.9270247,32.44865577,2.099999905,26.25307081,5.585189376,0,13,11.8,,,,81,-2
2021-10-03 19:00:00+00:00,70.83198094,57.97432734,32.59932649,2.099999905,26.68548862,4.988766015,0,13,11.2,,,,83,-1.9
2021-10-03 20:00:00+00:00,70.84166862,57.95135579,32.66873567,2.099999905,26.32002751,5.280608127,0,13,11.1,,,,85,-2.4
2021-10-03 21:00:00+00:00,70.89999423,57.89031068,32.72022556,2.099999905,25.94856268,5.863923059,0,14,11,,,,86,-2.1
2021-10-03 22:00:00+00:00,70.93000133,57.86639507,32.99043557,2.099999905,26.5825847,5.549019435,0,13,11,,,,86,-2.6
2021-10-03 23:00:00+00:00,70.71239981,57.98264251,33.29870034,2.099999905,26.75486621,5.715510775,0,13,11,,,,85,-2.3
2021-10-04 00:00:00+00:00,70.97386945,57.93331257,33.66395225,2.099999905,26.88261405,5.924413725,0,14,11.1,,,,85,-2.3
2021-10-04 01:00:00+00:00,71.79030565,57.95697869,33.95000101,2.099999905,26.90844846,6.321946406,0,15,10.8,,,,85,-2.4
2021-10-04 02:00:00+00:00,71.94933594,58.02635577,34.07994989,2.099999905,27.12900281,6.564266822,0,14,10.4,,,,86,-2.6
2021-10-04 03:00:00+00:00,72.56617211,57.88841929,34.61394516,2.099999905,27.38704919,7.333804607,0,16,10.1,,,,86,-2.4
2021-10-04 04:00:00+00:00,73.63129082,58.06842497,34.97293409,2.099999905,27.44864733,7.525678027,0,15,9.7,,,,86,-2.6
2021-10-04 05:00:00+00:00,73.94454823,58.21890041,34.89164624,2.099999905,27.4659876,7.411757643,0,22,9.4,,,,86,23.2
2021-10-04 06:00:00+00:00,73.9374225,58.33887813,34.32283723,2.099999905,27.30666574,7.133040529,0,21,9,,,,84,52.3
2021-10-04 07:00:00+00:00,73.38741796,57.95198663,33.7484685,2.099999905,26.80007114,6.717090538,0,25,8.9,,,,81,126.1
2021-10-04 08:00:00+00:00,73.20137771,57.78474345,32.30048991,2.099999905,26.02623514,6.115069736,0,20,9.1,,,,79,143.9
2021-10-04 09:00:00+00:00,72.33863622,58.27160111,30.54568818,2.099999905,25.3610133,3.88138794,0,18,9.6,,,,74,219.4
2021-10-04 10:00:00+00:00,69.9296491,57.95410441,29.94299782,2.099999905,24.69293687,4.931412462,0,19,10.3,,,,70,164.5
2021-10-04 11:00:00+00:00,69.04165829,57.68872765,29.61871584,2.099999905,24.84722057,4.057706851,0,18,11.6,,,,69,96
2021-10-04 12:00:00+00:00,68.87569837,58.02420846,28.95969584,2.099999905,24.56670778,4.102636676,0,11,12.6,,,,68,91.4
2021-10-04 13:00:00+00:00,69.38618084,57.96460569,29.26666622,2.099999905,24.62440226,4.671628584,0,14,12.9,,,,66,84.9
2021-10-04 14:00:00+00:00,70.06323349,58.01872788,29.82716582,2.099999905,24.79381017,5.618639274,0,9,13.1,,,,66,48.4
2021-10-04 15:00:00+00:00,70.12992771,57.95626272,30.48824317,2.099999905,25.23272581,6.037495931,0,10,13.2,,,,66,17.8
2021-10-04 16:00:00+00:00,71.48193145,58.00971885,31.12220982,2.099999905,25.70538699,4.5432332,0,12,13,,,,70,-0.9
2021-10-04 17:00:00+00:00,70.08394179,57.99097964,30.88473893,2.099999905,25.57636752,4.333236684,0,12,13,,,,70,-1.5
2021-10-04 18:00:00+00:00,69.65068521,57.92569416,31.23336082,2.099999905,25.53494699,4.785247831,0,12,12.6,,,,74,-1.5
2021-10-04 19:00:00+00:00,69.59166531,58.03402215,31.17428811,2.099999905,25.83248659,4.22634948,0,11,12.7,,,,76,-1.7
2021-10-04 20:00:00+00:00,69.64097549,57.95764494,31.14238218,2.099999905,25.63618188,4.138097251,0,11,12.3,,,,73,-1.7
2021-10-04 21:00:00+00:00,69.65902069,58.01666617,30.77773337,2.099999905,25.30633756,4.317479769,0,11,12.1,,,,72,-1.8
2021-10-04 22:00:00+00:00,69.46873777,58.01152325,30.63334612,2.099999905,26.02600875,3.749161024,0,10,12.4,,,,71,-1.8
2021-10-04 23:00:00+00:00,69.67085654,57.99931582,30.71666318,2.099999905,25.29101833,7.069464261,0,11,12.5,,,,71,-1.6
2021-10-05 00:00:00+00:00,69.9243097,57.99027741,30.6902839,2.099999905,25.47426827,5.426178029,0,10,12.6,,,,72,-1.4
2021-10-05 01:00:00+00:00,70.11459057,57.98542612,31.5486556,2.099999905,25.71129255,5.12579089,0,14,12.6,,,,74,-1.1
2021-10-05 02:00:00+00:00,70.48889767,57.95000027,32.51251365,2.099999905,26.32419211,5.625741734,0,12,12.5,,,,91,-3.1
2021-10-05 03:00:00+00:00,71.23962233,57.85559936,32.9152754,2.099999905,26.3681588,7.00823693,0,12,12.2,,,,95,-1.9
2021-10-05 04:00:00+00:00,73.03889491,57.99155431,33.05765168,2.099999905,26.52845362,6.893648906,0,13,10.6,,,,95,-1.5
2021-10-05 05:00:00+00:00,74.6222258,57.67782361,33.23956708,2.099999905,26.64918219,6.480112594,0,17,10.1,,,,96,0.6
2021-10-05 06:00:00+00:00,75.64930081,57.7666247,33.01388261,2.099999905,26.44099325,6.407650063,0,18,10,,,,96,16.8
2021-10-05 07:00:00+00:00,75.30208437,57.80978148,32.45348665,2.099999905,26.38669215,5.241182635,0,22,10,,,,97,28.2
2021-10-05 08:00:00+00:00,75.21666112,57.9707322,31.904869,2.099999905,26.05485391,4.197681362,0,17,10.1,,,,95,51.9
2021-10-05 09:00:00+00:00,74.84030168,57.77990417,31.18893223,2.099999905,25.50796384,3.895179246,0,18,10.3,,,,93,57.1
2021-10-05 10:00:00+00:00,73.21185039,58.14727125,30.6423225,2.099999905,25.48510497,4.711319987,0,20,10.7,,,,90,57.3
2021-10-05 11:00:00+00:00,71.55493273,58.12496638,29.96044255,2.099999905,24.77365053,4.96630808,0,21,11.1,,,,90,66.2
2021-10-05 12:00:00+00:00,70.0062916,57.91669862,30.18124257,2.099999905,24.93762231,5.483495509,0,14,11.7,,,,90,47.3
2021-10-05 13:00:00+00:00,69.63333633,57.97568499,30.71387581,2.099999905,25.41741797,6.285694845,0,11,11.5,,,,91,18.1
2021-10-05 14:00:00+00:00,70.13676917,57.96667277,31.30696388,2.099999905,25.74499864,6.498883485,0,12,11.8,,,,93,13.8
2021-10-05 15:00:00+00:00,70.77149931,58.04167304,31.77219649,2.099999905,25.82647955,6.697906137,0,13,11.6,,,,96,2.9
2021-10-05 16:00:00+00:00,70.8757026,58.0097412,32.217962,2.099999905,26.28685372,5.151591454,0,14,11.2,,,,94,-1.2
2021-10-05 17:00:00+00:00,70.7104376,58.01243358,32.60552778,2.099999905,26.35527575,5.587269064,0,14,10.8,,,,92,-1
2021-10-05 18:00:00+00:00,70.62429273,58.02500019,33.03192944,2.099999905,26.37741614,5.530597745,0,12,10.6,,,,91,-1.1
2021-10-05 19:00:00+00:00,70.94649188,58.00071181,33.40000568,2.099999905,26.76871025,5.981441081,0,13,10.4,,,,95,-1.2
2021-10-05 20:00:00+00:00,71.43192359,57.98544737,33.81725514,2.099999905,26.85359708,6.086085696,0,13,10.2,,,,96,-1.5
2021-10-05 21:00:00+00:00,71.6631441,58.02359839,34.02426576,2.099999905,26.99777706,5.914341665,0,14,9.6,,,,96,-1.6
2021-10-05 22:00:00+00:00,71.43708512,58.02652747,34.20730175,2.099999905,26.94186423,6.765775588,0,14,9.4,,,,96,-2
2021-10-05 23:00:00+00:00,71.29666834,57.99166665,34.44503574,2.099999905,27.25834254,6.215948748,0,14,9.2,,,,95,-1.2
2021-10-06 00:00:00+00:00,71.15071216,57.98263762,34.48759812,2.099999905,27.25422289,6.369874016,0,14,9.1,,,,95,-0.5
2021-10-06 01:00:00+00:00,71.27428579,58.00975013,34.6450387,2.099999905,27.35260531,6.323626389,0,14,9,,,,95,-1.5
2021-10-06 02:00:00+00:00,71.28192527,58.03404018,34.88261791,2.099999905,27.49357259,6.277240403,0,15,8.9,,,,94,-1.6
2021-10-06 03:00:00+00:00,71.74434183,58.17145146,34.97499934,2.099999905,27.50553639,7.19595278,0,14,8.9,,,,93,-1
2021-10-06 04:00:00+00:00,72.55408788,58.18950511,35.03405537,2.099999905,27.43279637,7.541439762,0,15,8.9,,,,92,-1.3
2021-10-06 05:00:00+00:00,73.22624649,57.97895368,34.76115575,2.099999905,27.38724222,7.181808057,0,19,8.8,,,,90,6.5
2021-10-06 06:00:00+00:00,73.64449991,58.02388977,34.51737103,2.099999905,27.17683945,7.394488928,0,20,8.8,,,,89,50.9
2021-10-06 07:00:00+00:00,73.24522191,58.02883358,34.18209092,2.099999905,27.11045759,6.566596903,0,25,9,,,,85,146
2021-10-06 08:00:00+00:00,72.76258878,57.76144034,32.97163469,2.099999905,26.46480444,5.748434954,0,20,9,,,,80,286
2021-10-06 09:00:00+00:00,72.79785692,58.32356515,31.69397962,2.099999905,25.7327098,4.619670695,0,18,9.5,,,,76,246.1
2021-10-06 10:00:00+00:00,72.06474598,57.9414824,30.76952803,2.099999905,25.35293425,4.584598964,0,21,10.3,,,,73,202.3
2021-10-06 11:00:00+00:00,71.62021256,58.17947673,30.70901843,2.099999905,25.14372082,4.773083746,0,24,10.9,,,,70,175.4
2021-10-06 12:00:00+00:00,70.47593093,58.02498264,30.39382367,2.099999905,25.31519805,4.662905021,0,12,11.6,,,,68,154.3
2021-10-06 13:00:00+00:00,69.899292,58.04166229,30.39786143,2.099999905,25.30436989,5.340268345,0,17,11.9,,,,65,80.1
2021-10-06 14:00:00+00:00,70.1507101,57.95143994,30.84572225,2.099999905,25.37199849,6.139723207,0,11,12.3,,,,65,73.1
2021-10-06 15:00:00+00:00,70.12214685,57.92428285,31.69428251,2.099999905,25.84261079,6.187501608,0,12,12.6,,,,69,17.3
2021-10-06 16:00:00+00:00,70.37571722,58.05618383,31.99526389,2.099999905,26.02815682,4.793821021,0,12,12.4,,,,70,-0.4
2021-10-06 17:00:00+00:00,70.25143218,57.96047928,31.53545527,2.099999905,25.80841255,4.694382105,0,14,11.9,,,,68,-1.3
2021-10-06 18:00:00+00:00,69.87858823,58.00000567,31.2202613,2.099999905,25.55067431,4.237220869,0,12,11.5,,,,68,-1.3
2021-10-06 19:00:00+00:00,69.35358722,58.00613108,30.50287602,2.099999905,25.04953022,4.924645357,0,10,11.8,,,,69,-1.4
2021-10-06 20:00:00+00:00,69.00072238,57.92577641,30.36738539,2.099999905,25.23701695,4.466254608,0,11,12.1,,,,70,-3.7
2021-10-06 21:00:00+00:00,69.04166624,57.96737866,30.48189468,2.099999905,25.31269412,4.499383923,0,9,12.3,,,,70,-1.1
2021-10-06 22:00:00+00:00,68.92644911,57.94310738,30.4556003,2.099999905,24.74126668,4.768342897,0,10,12.5,,,,70,-1.9
2021-10-06 23:00:00+00:00,69.38589427,57.9652262,30.81126663,2.099999905,25.17246004,6.663040974,0,9,12.7,,,,76,-1.3
2021-10-07 00:00:00+00:00,69.74711795,58.00833766,31.51850925,2.099999905,25.60121869,5.290716494,0,10,12.7,,,,82,-1.4
2021-10-07 01:00:00+00:00,70.00905149,58.02572603,31.85506752,2.099999905,25.92995739,4.844078162,0,13,12.4,,,,78,-1.2
2021-10-07 02:00:00+00:00,69.83477915,58.04238352,31.39166615,2.099999905,25.71626421,5.101431483,0,12,11.6,,,,76,-1.1
2021-10-07 03:00:00+00:00,69.82899774,57.66632697,32.18840455,2.099999905,26.01961338,8.025944324,0,11,11.7,,,,79,-1.4
2021-10-07 04:00:00+00:00,70.74637906,57.92137218,33.14636008,2.099999905,26.34101302,7.040640912,0,11,12,,,,91,-3.3
2021-10-07 05:00:00+00:00,71.8376662,57.87389695,33.10074526,2.099999905,26.6155454,6.691973063,0,16,11.9,,,,92,-1.2
2021-10-07 06:00:00+00:00,72.03914097,58.17644659,32.93622217,2.099999905,26.53143838,6.391079747,0,17,10.4,,,,94,5.3
2021-10-07 07:00:00+00:00,71.65543543,58.1105481,32.63478719,2.099999905,26.20148013,5.935644841,0,20,10.2,,,,95,25.4
2021-10-07 08:00:00+00:00,74.05607026,57.88175477,32.47938532,2.099999905,26.3404321,5.312430472,0,18,10.1,,,,96,21.3
2021-10-07 09:00:00+00:00,74.9324921,57.90906218,31.90286081,2.099999905,26.22102055,4.461400109,0,16,10.3,,,,96,21.1
2021-10-07 10:00:00+00:00,74.54457077,57.95749233,31.07022217,2.099999905,25.62280434,4.38087779,0,21,10.4,,,,95,30.9
2021-10-07 11:00:00+00:00,73.3657136,57.94306064,29.60555936,2.099999905,25.03917183,3.44488303,0,22,10.6,,,,93,39.2
2021-10-07 12:00:00+00:00,70.97691574,57.85726161,29.86618727,2.099999905,24.66691827,4.747420493,0,12,11.2,,,,91,72.7
2021-10-07 13:00:00+00:00,70.25896062,57.97459517,30.23034283,2.099999905,25.1705384,5.486722218,0,18,11.8,,,,90,116.5
2021-10-07 14:00:00+00:00,70.61851491,57.99321967,30.45652335,2.099999905,25.25125464,5.557058269,0,10,12.1,,,,91,33.7
2021-10-07 15:00:00+00:00,70.08288662,57.9581851,31.32948527,2.099999905,25.82220921,5.835608738,0,12,12.3,,,,91,6.2
2021-10-07 16:00:00+00:00,70.24214961,57.92244213,31.61782329,2.099999905,25.85510324,4.805115574,0,12,12.4,,,,90,-1.3
2021-10-07 17:00:00+00:00,70.241703,57.90260294,31.69773522,2.099999905,25.86062103,4.697283314,0,13,12.1,,,,86,-1.6
2021-10-07 18:00:00+00:00,70.15877959,57.90829824,31.85803038,2.099999905,25.9534227,4.73555569,0,12,11.5,,,,82,-1.8
2021-10-07 19:00:00+00:00,69.90194251,57.95576162,31.80194174,2.099999905,25.88809759,4.930336887,0,11,11.4,,,,85,-1.1
2021-10-07 20:00:00+00:00,69.79955194,57.94427682,31.87448022,2.099999905,25.81604526,5.242050373,0,12,11.6,,,,88,-1.1
2021-10-07 21:00:00+00:00,69.93281187,57.99738715,31.85851941,2.099999905,26.13022942,4.700254552,0,11,11.4,,,,89,-1.6
2021-10-07 22:00:00+00:00,69.91359121,57.99716434,31.88632098,2.099999905,25.89022145,5.083471261,0,12,11.2,,,,91,-1.3
2021-10-07 23:00:00+00:00,69.81143896,57.85875008,31.65000074,0,25.87394966,5.04601636,0,11,11.3,,,,91,-1.5
2021-10-08 00:00:00+00:00,69.7166647,57.94793596,31.83824248,0,26.05018193,4.848768123,0,12,11.2,,,,93,-0.7
2021-10-08 01:00:00+00:00,69.78231943,57.9598725,32.4643238,2.099999905,26.3320161,4.95960098,0,11,11.3,,,,93,-1.3
2021-10-08 02:00:00+00:00,69.96617665,57.98963473,32.65661533,2.099999905,26.50492572,5.301595334,0,11,11.4,,,,93,-1.5
2021-10-08 03:00:00+00:00,70.39564771,57.92573568,32.38705221,2.099999905,26.22235499,6.536236125,0,12,11.3,,,,93,-1.6
2021-10-08 04:00:00+00:00,71.56125446,58.05506448,32.40569771,2.099999905,26.2890751,6.453088833,0,13,11.2,,,,93,-2
2021-10-08 05:00:00+00:00,72.89932136,58.1993602,32.5441329,2.099999905,26.2426168,6.041837883,0,14,11.2,,,,94,2.6
2021-10-08 06:00:00+00:00,73.8578741,58.05323539,31.82845579,2.099999905,26.11672636,4.760906667,0,17,11,,,,93,26
2021-10-08 07:00:00+00:00,73.66814859,57.97535631,31.26959888,2.099999905,25.4527656,4.643245495,0,19,10.7,,,,89,94.3
2021-10-08 08:00:00+00:00,73.43498888,57.86246121,30.32033459,2.099999905,25.07321974,4.185168247,0,16,10.8,,,,86,49.4
2021-10-08 09:00:00+00:00,73.59827373,57.70129153,30.05153684,2.099999905,25.10183932,4.18787147,0,12,11.5,,,,84,55.1
2021-10-08 10:00:00+00:00,73.07860901,57.94806229,29.49147665,2.099999905,24.6725139,4.541307113,0,18,12,,,,82,121.4
2021-10-08 11:00:00+00:00,72.6950098,57.53876948,29.65865808,2.099999905,24.95428866,4.167498659,0,21,12.5,,,,83,44.6
2021-10-08 12:00:00+00:00,71.19235614,57.88439302,29.41832505,2.099999905,24.64417671,4.660694011,0,11,12.9,,,,81,45.1
2021-10-08 13:00:00+00:00,70.09319428,57.9494679,29.72934168,2.099999905,24.93247925,5.285129903,0,18,12.8,,,,80,40.4
2021-10-08 14:00:00+00:00,69.82699666,57.95063327,30.81164006,2.099999905,25.49518139,5.948188873,0,10,12.9,,,,83,67.8
2021-10-08 15:00:00+00:00,69.83086505,57.89106615,31.64870075,2.099999905,25.77949675,6.638870026,0,11,12.7,,,,85,7.1
2021-10-08 16:00:00+00:00,70.37396776,58.0178344,32.29509881,2.099999905,26.26484662,5.009325304,0,13,12,,,,90,-1.4
2021-10-08 17:00:00+00:00,70.38380358,58.00709884,32.3745328,2.099999905,26.20976082,5.287192143,0,14,11.6,,,,88,-1.8
2021-10-08 18:00:00+00:00,70.14370935,57.96007125,32.40830012,2.099999905,26.40641429,5.195548362,0,12,10.8,,,,88,-1.5
2021-10-08 19:00:00+00:00,69.79317751,58.01439322,32.45789565,2.099999905,26.24372919,5.178462419,0,13,10.7,,,,89,-0.7
2021-10-08 20:00:00+00:00,69.59952761,57.95170654,32.30009649,2.099999905,26.37198831,4.975200741,0,12,10.6,,,,90,-1.4
2021-10-08 21:00:00+00:00,69.72745971,58.02282074,32.3441215,2.099999905,26.09919163,5.448168613,0,12,10.7,,,,93,-0.9
2021-10-08 22:00:00+00:00,68.85654307,58.06908055,32.18820664,2.099999905,25.97248835,5.307732482,0,12,10.8,,,,95,-1.8
2021-10-08 23:00:00+00:00,68.01193784,57.96565514,31.73450333,0,25.90429086,5.032214152,0,12,10.8,,,,96,-1.2
2021-10-09 00:00:00+00:00,69.02418768,57.91824898,31.51929325,0,25.84724897,4.659720928,0,12,10.8,,,,95,-1.5
2021-10-09 01:00:00+00:00,69.47500015,57.932922,31.50253829,0,25.70477667,4.958953248,0,12,11.1,,,,95,-1.5
2021-10-09 02:00:00+00:00,69.35982693,58.0170169,31.42284382,0,25.8269817,4.550329395,0,11,11.3,,,,95,-1.4
2021-10-09 03:00:00+00:00,68.97706646,57.97398419,31.47585712,0,25.75738424,4.854611102,0,12,11.4,,,,95,-0.8
2021-10-09 04:00:00+00:00,68.65050718,57.94993677,31.52328296,0,25.67508588,4.956810048,0,11,11.5,,,,95,-1.4
2021-10-09 05:00:00+00:00,68.51439169,58.01618722,31.3492995,0,25.59281286,4.971701642,0,12,11.6,,,,95,0.2
2021-10-09 06:00:00+00:00,67.31727006,58.01826082,31.09635274,0,25.54616339,4.760221516,0,11,11.5,,,,94,13.6
2021-10-09 07:00:00+00:00,67.47773606,58.07911885,30.85779232,0,25.56127633,4.52471415,0,11,11.5,,,,94,39.5
2021-10-09 08:00:00+00:00,69.68645962,58.01161921,30.09707786,0,24.92061776,4.615089915,0,11,11.6,,,,92,71.4
2021-10-09 09:00:00+00:00,68.75566523,58.02487619,29.07149508,0,24.0468465,5.652862225,0,11,11.7,,,,87,39.2
2021-10-09 10:00:00+00:00,68.17650731,57.99106136,28.65836256,0,24.00913393,5.004410684,0,9,12.1,,,,87,44.9
2021-10-09 11:00:00+00:00,67.95881658,57.99393504,28.60138744,0,24.44815344,3.114109657,0,10,13,,,,83,48.3
2021-10-09 12:00:00+00:00,67.46836345,58.02121648,28.43797152,0,24.404781,2.595287787,0,8,13.5,,,,84,61.5
2021-10-09 13:00:00+00:00,68.11554701,57.98596904,28.8426089,0,24.69303562,2.707642656,0,9,13.5,,,,82,32.5
2021-10-09 14:00:00+00:00,67.9421531,58.01782045,29.05684793,0,24.7027303,2.700290272,0,8,13.4,,,,82,20.6
2021-10-09 15:00:00+00:00,67.94951513,57.9327285,29.51493503,0,24.56981756,4.370824507,0,9,13.4,,,,85,5.9
2021-10-09 16:00:00+00:00,68.30468721,58.03221203,30.30413903,0,25.33050603,4.506541338,0,9,13.2,,,,94,-1.8
2021-10-09 17:00:00+00:00,68.80577378,57.98284507,30.706871,0,25.23029678,4.942342632,0,9,12.8,,,,95,-0.6
2021-10-09 18:00:00+00:00,69.17399185,58.03284436,30.95784591,0,25.64091254,4.622110642,0,11,11.8,,,,97,-1.3
2021-10-09 19:00:00+00:00,69.30155815,58.00051801,31.10668784,0,25.45849128,5.007705853,0,12,11.7,,,,96,-1.6
2021-10-09 20:00:00+00:00,69.30570689,57.9927056,31.30784113,0,25.81491652,4.715985413,0,11,11.6,,,,96,-1.7
2021-10-09 21:00:00+00:00,69.59895785,58.03113444,31.5484102,0,25.76922119,5.41285552,0,12,11.7,,,,95,-1.3
2021-10-09 22:00:00+00:00,69.6841344,57.96331597,31.98835072,0,26.1003201,5.444008744,0,12,11.6,,,,93,-1.8
2021-10-09 23:00:00+00:00,69.81513263,58.00002913,32.19748041,0,26.19923122,5.215442983,0,12,11.3,,,,95,-1.5
2021-10-10 00:00:00+00:00,70.05833278,58.02447686,32.03803401,0,25.98453611,5.61929257,0,13,11.1,,,,97,-1.4
2021-10-10 01:00:00+00:00,69.76042482,58.09163629,31.84744189,0,25.73387845,5.383808514,0,13,11,,,,97,-1.7
2021-10-10 02:00:00+00:00,69.54221817,57.95107639,31.80754656,0,25.98261409,5.205522003,0,13,11,,,,98,-1.4
2021-10-10 03:00:00+00:00,69.57499977,57.90830621,31.55445309,0,25.85470583,5.313453597,0,12,11.1,,,,98,-1.3
2021-10-10 04:00:00+00:00,69.46769101,57.94119841,31.5089442,0,25.96774151,4.989495672,0,13,11.1,,,,96,-1.3
2021-10-10 05:00:00+00:00,69.35783625,57.99213605,31.59778212,0,26.03609326,5.006767013,0,12,11.2,,,,97,3.5
2021-10-10 06:00:00+00:00,69.59005648,57.96666771,32.05000471,0,26.23913548,4.866555355,0,12,11.5,,,,96,26.2
2021-10-10 07:00:00+00:00,69.65833036,58.01563949,31.8505019,0,25.757733,5.350358007,0,12,11.3,,,,94,41.3
2021-10-10 08:00:00+00:00,69.72502653,58.08386188,31.87553194,0,25.97215055,5.124117465,0,13,11.1,,,,93,34.3
2021-10-10 09:00:00+00:00,69.83169353,58.03386215,31.4144934,0,25.74071374,6.303512055,0,12,11.3,,,,89,90.7
2021-10-10 10:00:00+00:00,69.96672307,57.92449906,31.53606552,0,25.7526199,6.613855971,0,13,11.2,,,,85,91.1
2021-10-10 11:00:00+00:00,69.95053109,57.99997237,31.57553105,0,26.21741246,4.421552115,0,13,11.3,,,,83,110
2021-10-10 12:00:00+00:00,69.99997298,58,31.44124631,0,26.06236964,4.696146575,0,14,11.4,,,,81,30.7
2021-10-10 13:00:00+00:00,69.7682633,57.92609164,31.57396241,0,25.86768085,4.890087115,0,13,11.5,,,,80,46.3
2021-10-10 14:00:00+00:00,69.70729501,58.01448307,32.04397766,0,25.9843066,5.509693448,0,12,11.5,,,,80,22.6
2021-10-10 15:00:00+00:00,70.07230605,58.00055882,32.9223049,0,26.27853183,5.841148916,0,12,11.5,,,,84,10
2021-10-10 16:00:00+00:00,70.41455657,58.10061477,32.72617007,0,26.38136352,5.523768608,0,13,11.1,,,,86,-2.1
2021-10-10 17:00:00+00:00,70.74997336,58.06768415,32.69492882,0,26.52356113,5.480505989,0,15,10.6,,,,85,-1.8
2021-10-10 18:00:00+00:00,70.72502498,58.03170002,32.82315408,0,26.22129269,5.86170512,0,14,10.6,,,,85,-1.5
2021-10-10 19:00:00+00:00,70.79110689,57.99220281,32.59010942,0,26.42524,5.537443939,0,14,10.6,,,,84,-1.5
2021-10-10 20:00:00+00:00,70.7916693,57.97497385,32.96961693,0,26.5529642,5.854172086,0,14,10.6,,,,81,-1.7
2021-10-10 21:00:00+00:00,70.84113117,57.92502694,33.14838675,0,26.60025632,6.027667925,0,14,10.7,,,,82,-1.4
2021-10-10 22:00:00+00:00,70.99058928,58.00407357,33.50737147,0,26.25761541,6.838646276,0,14,10.4,,,,83,-1
2021-10-10 23:00:00+00:00,71.09999847,58.12747587,33.54673789,0,26.74524536,6.168442932,0,15,10.2,,,,83,-1.2
2021-10-11 00:00:00+00:00,71.11558514,58.1000239,33.7077934,0,26.84202765,6.22839845,0,15,10.1,,,,85,-1.4
2021-10-11 01:00:00+00:00,71.28279286,58.1249235,33.85725109,0,26.99887127,6.276136417,0,15,10.2,,,,85,-1.7
2021-10-11 02:00:00+00:00,71.60670618,57.98503498,34.03333328,0,27.11658079,6.242751386,0,15,9.9,,,,84,-1.4
2021-10-11 03:00:00+00:00,72.07016554,57.9020343,34.02448207,0,26.90629205,7.549659979,0,16,9.8,,,,84,-1.6
2021-10-11 04:00:00+00:00,72.93002343,58.2481208,34.11889262,0,27.00548636,7.439561054,0,15,9.7,,,,82,-2.2
2021-10-11 05:00:00+00:00,73.45504278,57.99655883,34.01428932,0,27.0369628,7.220572731,0,20,9.6,,,,83,1.3
2021-10-11 06:00:00+00:00,73.37048078,57.90274747,33.57730281,0,26.63010572,6.999811361,0,20,9.8,,,,83,51.4
2021-10-11 07:00:00+00:00,72.80215925,58.14493488,32.96379286,0,26.60181479,6.236338569,0,22,9.8,,,,80,61.5
2021-10-11 08:00:00+00:00,72.49402742,57.68157165,32.51935316,0,26.25176773,6.323317596,0,18,10,,,,73,134.9
2021-10-11 09:00:00+00:00,72.62430859,58.26891478,32.06840771,0,25.93078918,6.050452671,0,18,10.2,,,,73,166.1
2021-10-11 10:00:00+00:00,71.77995862,58.04080107,31.88473477,0,25.94343569,5.374353992,0,23,10.6,,,,72,65.8
2021-10-11 11:00:00+00:00,71.27105979,57.98275914,31.33462409,0,25.52800593,5.061885364,0,23,10.8,,,,62,10.8
2021-10-11 12:00:00+00:00,70.21273017,57.94887831,31.31614015,0,25.68206772,5.747240101,0,14,10.9,22.15,,,60,38.9
2021-10-11 13:00:00+00:00,70.05507887,58.04935318,31.87945673,0,25.85823716,6.818516509,0,20,11.8,21.20181818,429.07,-1.013333333,68,56.3
2021-10-11 14:00:00+00:00,70.75665778,58.04942621,32.60562653,0,26.45457309,6.987383355,0,13,11.4,21.51545455,428.59,-1.583333333,73,28.2
2021-10-11 15:00:00+00:00,71.2127826,57.93338157,33.58445082,0,26.66649311,7.48662674,0,14,11.1,21.52909091,429.9933333,-1.045714286,79,10.2
2021-10-11 16:00:00+00:00,71.61445576,58.04997676,34.64341913,0,27.40826037,6.390281743,0,17,10.3,21.87,430.5033333,2.928571429,85,-1.7
2021-10-11 17:00:00+00:00,71.83441699,58.09051272,35.52218641,0,27.81564551,6.432439668,0,17,9.9,22.15636364,427.71,3.12,92,-1.2
2021-10-11 18:00:00+00:00,71.79889351,58.15895705,35.81555957,0,27.91662446,6.507705029,0,16,9.3,22.29090909,426.2533333,3.5,96,-1.4
2021-10-11 19:00:00+00:00,71.85000222,58.03330889,35.91555643,0,27.91613835,6.558297983,0,16,8.1,22.36363636,426.4866667,3.25,96,-1.5
