timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Floor_network_1_temperature,Floor_network_1_primary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,avg_pressure_difference,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2021-09-08 13:00:00+00:00,75.0062219,57.82648219,27.60920051,12.36892859,22.70000076,0,25.06819124,0,0,27.69729861,7,,,,17.7,77,84.9,27.69729861
2021-09-08 14:00:00+00:00,74.62337893,57.96886566,27.48201425,16.40957165,22.68338051,0,25.05921339,0,0,27.58990729,7,,,,17.3,78,66.4,27.58990729
2021-09-08 15:00:00+00:00,74.61486622,57.99282345,27.95242984,15.40302016,22.4582851,0,25.03289438,0,0,27.99110164,3,,,,17.4,77,95.4,27.99110164
2021-09-08 16:00:00+00:00,74.62777046,58.04152591,28.79853668,14.80163746,22.70000076,0,25.02543795,0,0,28.78811266,2,,,,16.8,80,107.9,28.78811266
2021-09-08 17:00:00+00:00,75.55549865,58.07524836,30.09555791,11.698295,24.41421467,9.313262675,25.02456236,0,0,29.85853586,2,,,,16,85,5.9,29.85853586
2021-09-08 18:00:00+00:00,75.57160026,57.9560078,30.46846018,12.24940467,26.78181013,11.1263758,25.05000043,0,0,30.73590696,2,,,,15.3,84,-2.4,30.73590696
2021-09-08 19:00:00+00:00,75.8951576,57.92610957,31.49122924,16.45658919,27.94342483,16.25982367,24.87412784,0,0,31.39305308,2,,,,14.3,87,-2.1,31.39305308
2021-09-08 20:00:00+00:00,75.91579665,57.95193167,31.79113255,13.47336078,28.35164881,14.09764527,24.83376813,0,0,31.85463945,4,,,,13.2,91,-2.4,31.85463945
2021-09-08 21:00:00+00:00,75.83381544,57.98222312,32.17099072,10.30045658,28.26671361,16.12881329,24.88333273,0,0,32.02289851,2,,,,11.3,97,-2.4,32.02289851
2021-09-08 22:00:00+00:00,76.22274709,58.14254351,32.31007536,18.37481858,28.98972168,14.99922561,24.84706528,0,0,32.23423772,3,,,,12.7,92,-2.6,32.23423772
2021-09-08 23:00:00+00:00,76.09677405,58.02605882,31.63872576,12.70481119,28.44470559,10.22626854,24.91753323,0,0,31.94239901,4,,,,12.6,92,-1.4,31.94239901
2021-09-09 00:00:00+00:00,75.97552981,57.99310882,31.47754695,15.81448252,27.81931034,18.5418155,24.91623348,0,0,31.49493615,3,,,,13.2,90,-2,31.49493615
2021-09-09 01:00:00+00:00,75.84425516,58.05532291,31.50805535,16.25312436,27.76194108,11.84080863,24.89999962,0,0,31.44839358,3,,,,13.1,90,-1.6,31.44839358
2021-09-09 02:00:00+00:00,77.59760987,57.89166832,31.9596231,15.51324646,28.47494687,18.47803947,24.89999962,0,0,31.90467545,3,,,,12.4,94,-1.4,31.90467545
2021-09-09 03:00:00+00:00,78.37968603,57.70591103,32.11656848,16.47800136,28.56695871,20.78697691,24.89999962,0,0,32.0503812,3,,,,11.8,93,-1,32.0503812
2021-09-09 04:00:00+00:00,80.01402033,57.19122685,31.99909962,14.60694951,28.601823,21.61468558,24.9337628,0,0,32.09456974,3,,,,11.5,93,10.9,32.09456974
2021-09-09 05:00:00+00:00,80.47042896,59.17413892,32.13865312,15.83388086,28.40828679,20.07052502,24.9662375,0,0,31.85914087,5,,,,11.7,94,17.8,31.85914087
2021-09-09 06:00:00+00:00,80.00942902,57.88130151,31.37209978,10.87399446,27.80819886,16.44683702,24.98376195,0,0,31.59033537,6,,,,12.1,93,138.6,31.59033537
2021-09-09 07:00:00+00:00,78.9544818,58.06377089,31.05738136,15.2006503,27.062287,16.50765847,25.10918946,0,0,30.96871654,9,,,,12.5,95,272.6,30.96871654
2021-09-09 08:00:00+00:00,79.54659505,57.20780184,31.28296321,17.68873295,27.70640698,23.88415783,25.10790634,0,0,31.29593759,11,,,,12.8,95,198.8,31.29593759
2021-09-09 09:00:00+00:00,80.0475951,58.90975061,32.00592053,9.0112533,28.61789582,21.06674162,24.96581427,0,0,31.94876022,7,,,,12,93,158.2,31.94876022
2021-09-09 10:00:00+00:00,79.976229,58.46926492,31.72674906,16.78110349,28.31506233,15.5378137,24.87514901,0,0,31.94124155,6,,,,12.1,90,480,31.94124155
2021-09-09 11:00:00+00:00,79.49039262,58.92215259,31.60281132,14.33080753,28.00748293,21.08125026,24.89151613,0,0,31.62740244,7,,,,12.1,91,387.8,31.62740244
2021-09-09 12:00:00+00:00,78.60249722,57.83468438,31.10089783,21.05810773,27.41152676,13.9040265,24.93375709,0,0,31.16843421,9,,,,12.1,91,698.3,31.16843421
2021-09-09 13:00:00+00:00,77.93333483,57.8976324,31.5056964,14.25530146,27.58286724,20.11806434,24.9497968,0,0,31.25114331,9,,,,12.2,91,195,31.25114331
2021-09-09 14:00:00+00:00,77.76445374,58.00907958,31.05947307,17.76127377,27.12724233,22.72551916,24.96811363,0,0,30.98796015,9,,,,12.2,93,144.8,30.98796015
2021-09-09 15:00:00+00:00,76.54366796,57.83432893,31.27430749,14.61432468,27.6015396,10.08837332,24.85791071,0,0,31.237933,6,,,,12.5,93,38.5,31.237933
2021-09-09 16:00:00+00:00,76.15263095,57.99811084,31.5638616,17.87230066,27.9706148,14.34388484,24.84208741,0,0,31.54001944,6,,,,12.4,93,40.7,31.54001944
2021-09-09 17:00:00+00:00,76.16540123,58.05042402,31.98501209,16.5499428,28.29198539,13.21969211,24.80791137,0,0,31.97877084,5,,,,12.2,95,-0.4,31.97877084
2021-09-09 18:00:00+00:00,76.14962998,57.86121192,32.15580874,13.27252668,28.86006911,15.28240607,24.84208633,0,0,32.28250738,3,,,,12,91,-1.4,32.28250738
2021-09-09 19:00:00+00:00,76.20697455,58.00587636,32.63947249,16.81945335,29.23459183,14.46214327,24.89999962,0,0,32.54750525,4,,,,11.5,95,-2.6,32.54750525
2021-09-09 20:00:00+00:00,75.97588909,58.01912147,32.6292922,19.46003974,29.24786034,13.58389442,24.89999962,0,0,32.57541725,3,,,,10.9,97,-1.6,32.57541725
2021-09-09 21:00:00+00:00,76.284536,58.17353924,33.2478633,15.75425296,30.13096096,13.09690329,24.80791438,0,0,33.17958919,3,,,,11,96,-1.5,33.17958919
2021-09-09 22:00:00+00:00,76.23088349,58.08427177,32.72281484,16.2708669,29.32192134,15.7422289,24.89208385,0,0,32.83249798,4,,,,10.1,98,-1,32.83249798
2021-09-09 23:00:00+00:00,76.37635421,57.98947953,33.0051581,13.33929553,29.59499913,15.73843982,24.80963289,0,0,32.90083374,3,,,,11.1,94,-1,32.90083374
2021-09-10 00:00:00+00:00,76.61077387,57.90166156,33.20332744,18.12711996,30.05560213,17.13590186,25.04895812,0,0,33.13916465,3,,,,10.7,95,-0.5,33.13916465
2021-09-10 01:00:00+00:00,77.00129677,57.97359772,33.41274968,14.42187854,30.54623008,17.34144538,24.99223843,0,0,33.54498602,4,,,,10.6,94,-2.5,33.54498602
2021-09-10 02:00:00+00:00,78.66605186,58.04104384,34.65221643,21.06810736,31.67049296,27.02792256,25.17453497,0,0,34.39373934,3,,,,9.6,97,-2.5,34.39373934
2021-09-10 03:00:00+00:00,79.31941014,58.08527026,34.04622232,13.46596442,31.30321763,26.8934802,24.92463918,0,0,34.1670536,4,,,,8.3,98,-0.8,34.1670536
2021-09-10 04:00:00+00:00,79.9989119,57.96266653,33.57422513,16.48007357,30.55566421,25.70743995,24.91749091,0,0,33.60132345,4,,,,9.1,99,10.3,33.60132345
2021-09-10 05:00:00+00:00,79.71681273,57.73111584,32.78589571,14.74303218,29.63091647,22.03703904,25.14994734,0,0,32.83003688,8,,,,10.1,98,31.1,32.83003688
2021-09-10 06:00:00+00:00,78.9731689,59.46332054,32.28766124,14.44568347,28.61673594,14.51954678,24.94922987,0,0,32.12878646,9,,,,11.2,89,103.6,32.12878646
2021-09-10 07:00:00+00:00,78.03569834,57.66622512,31.23415255,17.12554118,27.53707403,16.3279585,25.04207814,0,0,31.24742268,11,,,,13.4,73,208.1,31.24742268
2021-09-10 08:00:00+00:00,77.83213438,58.30221393,29.42383061,15.55496625,24.07828475,6.284823696,25.02494645,0,0,29.44149318,11,,,,14.2,65,281.1,29.44149318
2021-09-10 09:00:00+00:00,78.80667425,58.16726104,28.83552257,11.24484652,18.61368833,0,24.99223726,0,0,28.78923309,7,,,,14.1,66,329.3,28.78923309
2021-09-10 10:00:00+00:00,78.69024126,58.46038528,28.79562318,14.16303159,17.26508489,0,25.00781615,0,0,28.76827803,6,,,,14.2,67,569.1,28.76827803
2021-09-10 11:00:00+00:00,78.39057825,57.37583111,29.19088237,14.66530364,16.9321085,0,25.04207498,0,0,28.99874181,5,,,,14.1,70,558.6,28.99874181
2021-09-10 12:00:00+00:00,77.03997507,57.58885762,28.55051519,15.36510201,16.80873969,0,25.04999979,0,0,28.73796294,6,,,,14.2,70,391,28.73796294
2021-09-10 13:00:00+00:00,75.5479654,58.04229085,28.3687278,13.77033001,16.92540629,0,25.05792676,0,0,28.45627349,6,,,,14.5,68,236.5,28.45627349
2021-09-10 14:00:00+00:00,75.65799457,57.8890668,29.12286451,15.74790121,16.91132633,0,24.95792709,0,0,29.06364298,6,,,,14.8,71,141.6,29.06364298
2021-09-10 15:00:00+00:00,75.67413377,57.97402439,29.3908524,14.50778034,18.25684113,0,24.95000027,0,0,29.41369355,3,,,,14.4,72,91.3,29.41369355
2021-09-10 16:00:00+00:00,76.9860636,58.02345657,30.79803528,19.24305322,27.29093992,8.755382292,24.94207135,0,0,30.59819977,3,,,,14.1,75,33.5,30.59819977
2021-09-10 17:00:00+00:00,76.38581247,57.95914167,31.79524864,15.32539652,28.15078034,15.22885015,24.958737,0,0,31.84777436,3,,,,12.8,84,2.6,31.84777436
2021-09-10 18:00:00+00:00,76.46475995,57.92648664,32.15177865,15.22833025,28.91459173,10.509169,25.04126307,0,0,32.35787896,2,,,,11.9,89,-3,32.35787896
2021-09-10 19:00:00+00:00,76.65752925,58.02310985,32.4580275,16.01250695,28.91787548,11.96559038,24.95792936,0,0,32.48247296,5,,,,12.4,85,-2.6,32.48247296
2021-09-10 20:00:00+00:00,76.47529227,57.91666828,33.13096302,13.21735437,29.49430613,15.40289569,25.07620776,0,0,32.87327708,3,,,,10.8,93,-1.9,32.87327708
2021-09-10 21:00:00+00:00,76.07379354,57.93293357,32.58716117,19.30689916,29.30569941,13.90234611,24.94005909,0,0,32.6350576,4,,,,11.2,91,-2.2,32.6350576
2021-09-10 22:00:00+00:00,76.04172238,58.00171728,32.72110633,10.11398949,29.15161638,16.9539912,25.03453692,0,0,32.65580103,4,,,,11.4,89,-1.3,32.65580103
2021-09-10 23:00:00+00:00,76.2020007,57.90776213,33.06336954,16.33772465,29.83954334,15.55337056,25.10000038,0,0,32.92953361,4,,,,11,92,-1.6,32.92953361
2021-09-11 00:00:00+00:00,76.4500006,57.94931448,33.13298854,14.70770795,29.99246458,15.40009419,25.15873329,0,0,33.33165488,3,,,,10.3,93,-1.3,33.33165488
2021-09-11 01:00:00+00:00,76.57460105,57.92522915,33.70867826,12.46471186,30.61066908,17.98573947,25.03213745,0,0,33.50787843,3,,,,10.2,91,-1.3,33.50787843
2021-09-11 02:00:00+00:00,76.33333393,58.13424254,33.36032057,19.15816327,30.35549017,9.602614365,24.9420636,0,0,33.46500118,4,,,,10.6,89,-1.6,33.46500118
2021-09-11 03:00:00+00:00,76.24880842,58.02460249,33.67222147,10.22745089,30.32828998,16.28904967,25.0170636,0,0,33.48539764,4,,,,10.3,91,-1.2,33.48539764
2021-09-11 04:00:00+00:00,75.84842271,58.07454686,33.04372629,20.32349625,29.8860383,11.94030392,25.1170613,0,0,33.1943008,3,,,,9.9,93,2.9,33.1943008
2021-09-11 05:00:00+00:00,75.415484,58.07629647,32.06238961,16.26555648,28.93017081,17.01665477,25.09087941,0,0,32.21978884,4,,,,11,90,18.4,32.21978884
2021-09-11 06:00:00+00:00,75.13970188,57.98946913,31.77608742,13.94640517,27.80700408,13.87296029,24.90793971,0,0,31.6518561,4,,,,11.8,89,48.9,31.6518561
2021-09-11 07:00:00+00:00,75.39995055,57.93581923,31.46870224,16.66249225,27.92866315,12.10321143,24.89999962,0,0,31.32500157,4,,,,12.5,88,119.4,31.32500157
2021-09-11 08:00:00+00:00,75.67141255,57.93180843,30.98177687,14.52264546,27.11313598,17.20491966,24.95083924,0,0,31.00138233,4,,,,12.7,91,141.1,31.00138233
2021-09-11 09:00:00+00:00,75.88255529,57.9266762,29.83189135,17.22666501,26.08119578,12.0064811,25.09949286,0,0,30.08649243,3,,,,13,92,98.2,30.08649243
2021-09-11 10:00:00+00:00,74.89517698,58.06224436,28.63621603,12.82645333,24.08465913,1.805351341,25.0167256,0,0,28.60582832,3,,,,13.6,90,186.2,28.60582832
2021-09-11 11:00:00+00:00,74.65738057,57.91941443,27.50617378,12.24227068,23.87416381,0,25,0,0,27.52444598,5,,,,14.5,87,136,27.52444598
2021-09-11 12:00:00+00:00,74.98605176,58.0599717,27.85137114,15.06587638,23.69089222,0,24.9329452,0,0,27.76938091,4,,,,15.3,85,89,27.76938091
2021-09-11 13:00:00+00:00,75.00851215,58.08163563,27.69094678,12.16180308,23.38261808,0,24.96705366,0,0,27.69461011,3,,,,15.2,84,121.7,27.69461011
2021-09-11 14:00:00+00:00,75.19937541,58.08137155,28.06384523,11.0483344,23.26628044,0,25,0,0,27.89826927,2,,,,15.4,85,148.5,27.89826927
2021-09-11 15:00:00+00:00,75.33410536,58.05285569,28.90703913,15.53889858,23.16628182,0,24.94999948,0,0,29.00918124,3,,,,14.9,87,66.3,29.00918124
2021-09-11 16:00:00+00:00,75.60987238,57.93167282,30.02721353,11.80278219,23.10000038,0,25.02538471,0,0,29.71192404,2,,,,14.7,90,36.8,29.71192404
2021-09-11 17:00:00+00:00,76.17730557,57.9499995,29.86010961,15.02923836,25.63200525,10.02186576,25.05833329,0,0,30.08948542,3,,,,14.8,89,0.4,30.08948542
2021-09-11 18:00:00+00:00,75.9646896,57.94059592,30.52431468,14.9150563,26.21285147,11.04621487,25.10000038,0,0,30.25704994,2,,,,14.5,91,-1.7,30.25704994
2021-09-11 19:00:00+00:00,76.05439068,57.85857746,30.53482168,15.12027818,26.68850653,20.55516952,25.10000038,0,0,30.52448206,3,,,,14.3,93,-1.4,30.52448206
2021-09-11 20:00:00+00:00,76.55756945,57.94484492,30.50436576,13.46698578,26.82174564,14.72625172,25.10000038,0,0,30.62538217,4,,,,14.1,94,-1.1,30.62538217
2021-09-11 21:00:00+00:00,76.58320987,58.00642569,30.65489829,15.84646858,27.0303748,16.76960948,25.18371554,0,0,30.70000076,3,,,,14.1,95,-1.6,30.70000076
2021-09-11 22:00:00+00:00,76.66558335,58.03371391,31.05803965,15.27053674,26.88062361,17.66702848,25.04961926,0,0,30.70000076,4,,,,14,95,-0.7,30.70000076
2021-09-11 23:00:00+00:00,76.55159748,57.92291695,30.66742831,8.695431747,26.7571292,15.90277539,24.95757301,0,0,30.7170468,3,,,,14.1,95,-0.6,30.7170468
2021-09-12 00:00:00+00:00,76.6335901,58.02702078,30.9665465,15.88189592,27.22657804,20.38138993,24.89999962,0,0,30.86537875,4,,,,13.9,97,-1.3,30.86537875
2021-09-12 01:00:00+00:00,76.65833293,58.00006203,30.97588331,14.48098315,27.307577,12.11054674,24.89999962,0,0,30.89999962,4,,,,13.8,97,-2.2,30.89999962
2021-09-12 02:00:00+00:00,76.60877128,57.93295671,30.90815071,15.52722148,27.00763995,11.46531274,24.84128839,0,0,30.89999962,4,,,,13.8,97,-1.3,30.89999962
2021-09-12 03:00:00+00:00,76.35682525,57.90037661,30.93099466,14.96593713,27.21716758,12.57864558,24.79999924,0,0,30.92499997,4,,,,13.9,97,-1.4,30.92499997
2021-09-12 04:00:00+00:00,75.9500615,58.07575203,30.74103215,14.26756602,26.72719009,14.08611275,25.1098389,0,0,30.8246231,4,,,,14,96,0.4,30.8246231
2021-09-12 05:00:00+00:00,76.11547774,57.92380997,30.80074415,14.14570751,27.06115717,11.25849793,25.15683289,0,0,30.71629148,4,,,,14,97,3.7,30.71629148
2021-09-12 06:00:00+00:00,75.90833396,57.88377068,30.5048903,16.73866463,27.10356762,13.71244174,25.00112516,0,0,30.70000076,4,,,,13.8,97,30.7,30.70000076
2021-09-12 07:00:00+00:00,75.98333331,58,30.7211322,14.03114319,26.74116529,12.12356354,25.10000038,0,0,30.58425169,3,,,,13.7,97,18.3,30.58425169
2021-09-12 08:00:00+00:00,76.56959253,58.09962693,30.44359952,17.23640908,26.34676651,14.31878674,25.14204058,0,0,30.34258626,3,,,,13.8,96,34.5,30.34258626
2021-09-12 09:00:00+00:00,76.7928463,57.98190803,30.47373695,14.49965908,26.32655414,20.05977921,25.20000076,0,0,30.46407906,3,,,,13.9,97,25.5,30.46407906
2021-09-12 10:00:00+00:00,76.61406315,58.10204335,30.29534116,14.26237714,26.71529801,11.18280363,25.15796209,0,0,30.37592209,3,,,,14.1,96,106.4,30.37592209
2021-09-12 11:00:00+00:00,75.81412993,58.04895113,30.17160329,11.22753401,26.185686,10.91492335,25.10000038,0,0,30.3103705,4,,,,14.1,97,49.4,30.3103705
2021-09-12 12:00:00+00:00,76.10067987,57.9770447,30.50783892,12.8550519,26.77240716,11.60227385,25.10000038,0,0,30.44740709,4,,,,14.1,98,79.3,30.44740709
2021-09-12 13:00:00+00:00,75.9242614,58.01423701,30.44882985,12.04065565,26.45838207,17.22766508,25.10000038,0,0,30.37241241,4,,,,14,98,93.3,30.37241241
2021-09-12 14:00:00+00:00,75.55913443,58.04889408,29.79702534,16.02256735,25.94699992,1.871753684,25.10000038,0,0,29.85826777,3,,,,14.6,98,23.9,29.85826777
2021-09-12 15:00:00+00:00,75.69160033,58.09493849,29.86555531,13.2505383,25.74535057,18.07060653,25.10000038,0,0,29.95746798,3,,,,14.8,98,36.1,29.95746798
2021-09-12 16:00:00+00:00,75.84049731,58.00766075,30.17952365,11.53086915,26.2386592,11.67442624,25.10000038,0,0,30.14913453,3,,,,14.8,97,19.1,30.14913453
2021-09-12 17:00:00+00:00,76.19270795,58.17413646,30.4370075,23.27623205,26.72121079,16.39251746,25.01556613,0,0,30.38103545,3,,,,14.6,97,-0.7,30.38103545
2021-09-12 18:00:00+00:00,75.80056239,58.01833455,30.89246433,17.5213893,26.80176579,13.02178804,24.84999972,0,0,30.66579866,3,,,,14.1,96,-1.1,30.66579866
2021-09-12 19:00:00+00:00,75.90833397,58.04325909,31.11733258,10.4406794,27.05869509,13.15095713,24.8753653,0,0,30.94233215,3,,,,13.6,96,-1,30.94233215
2021-09-12 20:00:00+00:00,76.08283749,57.97360528,31.18333339,8.934128564,27.57463975,14.98822091,24.89999962,0,0,31.04869755,3,,,,13.5,96,-0.9,31.04869755
2021-09-12 21:00:00+00:00,75.91746019,57.99140187,31.19166735,9.007904023,27.51772162,15.1506961,24.84999908,0,0,31.1986978,3,,,,13.2,98,-0.9,31.1986978
2021-09-12 22:00:00+00:00,75.95387048,57.80786056,31.28828605,8.821516874,27.36155466,11.9254872,24.8966792,0,0,31.20000076,3,,,,13.3,97,-1.2,31.20000076
2021-09-12 23:00:00+00:00,76.02493332,58.04947638,31.18968606,8.982247373,27.52898576,10.73442266,24.89604788,0,0,31.25036176,3,,,,13.2,96,-1.1,31.25036176
2021-09-13 00:00:00+00:00,76.08333304,57.9504975,31.11972737,14.06423002,27.91978694,13.72550727,24.91643843,0,0,31.35912158,3,,,,13.2,95,-1.1,31.35912158
2021-09-13 01:00:00+00:00,76.11853269,57.99957428,31.69766426,11.42226338,27.76076209,16.85280737,24.84999894,0,0,31.43326536,3,,,,12.8,97,-1.1,31.43326536
2021-09-13 02:00:00+00:00,77.63091046,57.88346925,31.63369406,15.81940689,27.93802581,17.76876966,24.84999915,0,0,31.67274542,4,,,,12.7,96,-0.4,31.67274542
2021-09-13 03:00:00+00:00,78.5919874,57.69212193,31.92451436,15.73701441,28.64627419,22.85630679,24.81630697,0,0,32.05048511,3,,,,12.4,95,-0.9,32.05048511
2021-09-13 04:00:00+00:00,79.73376712,57.01673795,32.37050492,16.73660476,29.00640559,17.86505081,24.83368921,0,0,32.46666765,3,,,,11.7,95,-0.1,32.46666765
2021-09-13 05:00:00+00:00,79.9739743,58.73345536,32.51095178,17.40692058,29.2648087,24.12523236,24.86630944,0,0,32.52809286,6,,,,11.4,95,15.7,32.52809286
2021-09-13 06:00:00+00:00,80.47872397,58.4230077,33.10571338,13.0776101,29.61931272,16.59522868,24.9583345,0,0,32.94024702,6,,,,10.9,95,21.2,32.94024702
2021-09-13 07:00:00+00:00,79.48345681,58.02469076,32.62876851,17.95542529,29.08561687,29.81180269,24.97613355,0,0,32.58581588,8,,,,11.3,90,127.6,32.58581588
2021-09-13 08:00:00+00:00,79.95043153,57.50956601,32.87591226,15.26630162,29.93179073,16.4065207,25.00713452,0,0,32.94989804,9,,,,10.8,84,306.6,32.94989804
2021-09-13 09:00:00+00:00,80.48211697,59.21707387,32.14694868,11.99487567,28.80910332,18.71687548,25.00840425,0,0,32.27184997,10,,,,11,75,528.7,32.27184997
2021-09-13 10:00:00+00:00,79.72150411,58.12963973,31.92534522,17.71731446,28.50622203,15.89971437,24.82535134,0,0,31.96878114,8,,,,11.2,66,567.7,31.96878114
2021-09-13 11:00:00+00:00,79.01107868,57.01847517,31.22687219,9.681400524,27.13178052,18.15225814,24.91736883,0,0,31.09903064,8,,,,12.9,57,578.2,31.09903064
2021-09-13 12:00:00+00:00,78.66035153,58.11107545,31.63880401,15.0798752,28.17843616,18.8699231,25.02429826,0,0,31.77619412,10,,,,12.9,49,299.4,31.77619412
2021-09-13 13:00:00+00:00,77.32506885,58.05728117,32.22703357,22.59448799,28.77563613,24.5364213,24.81631536,0,0,32.13839186,8,,,,12.6,51,436.3,32.13839186
2021-09-13 14:00:00+00:00,77.60167509,58.13956843,32.57029546,19.06884078,29.17190745,21.68952696,24.95938204,0,0,32.60246823,8,,,,11.1,51,327.5,32.60246823
2021-09-13 15:00:00+00:00,76.76997943,57.9347987,33.25923472,17.55101863,30.14381941,14.6941096,25.03424121,0,0,33.31875767,6,,,,10.8,53,221.4,33.31875767
2021-09-13 16:00:00+00:00,76.5527818,58.11680675,34.50605341,24.23186015,31.76741742,17.48021025,24.94082827,0,0,34.45820297,6,,,,10,58,25.1,34.45820297
2021-09-13 17:00:00+00:00,76.95826034,57.84292716,35.61235037,18.12876954,32.51620426,16.44788904,25.00826158,0,0,35.61145774,6,,,,9.1,64,0.3,35.61145774
2021-09-13 18:00:00+00:00,77.12465148,58.02339202,36.25763707,13.49384712,33.40020393,18.26916163,25.06562859,0,0,36.3237451,4,,,,8.8,66,-2.2,36.3237451
2021-09-13 19:00:00+00:00,77.19159552,57.91666667,37.07493035,16.26883366,34.1618661,19.92147973,25.00978851,0,0,36.93915951,5,,,,8.3,71,-3,36.93915951
2021-09-13 20:00:00+00:00,77.13298665,58.04992813,37.2019565,18.07344092,34.40791753,18.43298848,25.11624961,0,0,37.29291728,4,,,,8.3,71,-2.5,37.29291728
2021-09-13 21:00:00+00:00,76.95730021,57.99965556,37.32263623,16.56403967,34.39049155,18.24416243,25.00764389,0,0,37.20000076,5,,,,8.3,68,-1.5,37.20000076
2021-09-13 22:00:00+00:00,76.76811437,57.91383999,37.57723798,22.67145143,34.58584382,16.9183617,24.89999962,0,0,37.3782223,5,,,,7.8,72,-2.1,37.3782223
2021-09-13 23:00:00+00:00,76.83223168,58.02074324,37.57264883,19.05057378,34.62448455,15.80046647,24.94242446,0,0,37.58182932,5,,,,7.6,71,-2.4,37.58182932
2021-09-14 00:00:00+00:00,76.89235349,58.04159374,37.68423537,19.68334604,34.88847399,13.56791547,25.01666672,0,0,37.72534276,5,,,,7.6,69,-1.3,37.72534276
2021-09-14 01:00:00+00:00,77.1009524,58.00007231,38.42429852,15.02876086,35.42767446,20.08971111,25.02992737,0,0,38.25815033,5,,,,7.1,70,-1.6,38.25815033
2021-09-14 02:00:00+00:00,78.56455307,58.00000026,39.00439032,22.19623713,35.49939013,43.6121315,25.02507214,0,0,38.9499677,5,,,,6.6,73,-2.2,38.9499677
2021-09-14 03:00:00+00:00,79.75540054,57.69270782,39.56130271,21.08193018,36.4979737,54.07486925,25.02424585,0,0,39.59537798,5,,,,6,74,-2.4,39.59537798
2021-09-14 04:00:00+00:00,81.17026172,58.63888751,39.98109847,18.82255975,36.90573744,49.34629808,25.00000108,0,0,39.96734703,6,,,,5.5,77,8.7,39.96734703
2021-09-14 05:00:00+00:00,81.85932334,59.37970709,39.47954876,19.36822882,36.68523783,44.7495227,24.92676786,0,0,39.53460092,12,,,,5.6,77,104.9,39.53460092
2021-09-14 06:00:00+00:00,81.32107975,57.93921191,37.44223382,16.69251354,34.79203215,27.24272498,24.97323215,0,0,37.6802282,15,,,,6.6,73,232,37.6802282
2021-09-14 07:00:00+00:00,80.98198242,57.80879998,36.29672584,15.60580283,33.24444316,30.01865988,25.00934786,0,0,36.0735035,17,,,,7.8,68,368.6,36.0735035
2021-09-14 08:00:00+00:00,80.66741506,58.24951452,34.60604295,9.962577542,31.81284102,27.74210222,25.06490692,0,0,34.65904022,18,,,,8.3,65,436.3,34.65904022
2021-09-14 09:00:00+00:00,81.28950943,57.2752655,33.88037681,9.272501042,31.13195075,26.86531244,25.00175682,0,0,33.93931028,12,,,,8.9,63,454,33.93931028
2021-09-14 10:00:00+00:00,79.77376452,58.42355304,33.04459104,8.7110567,29.83722628,23.36880202,24.95657924,0,0,33.05630499,12,,,,9.8,61,309.6,33.05630499
2021-09-14 11:00:00+00:00,80.43605587,59.34558028,32.50971476,14.76272127,29.16000903,21.6696858,25.06782317,0,0,32.53067,11,,,,10.5,60,423.9,32.53067
2021-09-14 12:00:00+00:00,79.67823956,58.20387602,32.43567064,15.1958742,29.18036025,20.33550824,24.9495907,0,0,32.55332901,14,,,,11.2,56,525.1,32.55332901
